year,college_code,college_name,branch_code,branch_name,category,percentile
2024,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516029310,Electrical Engineering,GOPENS,86.6547892
2024,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516029310,Electrical Engineering,GSCS,69.7604398
2024,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516029310,Electrical Engineering,LOPENS,89.3399508
2024,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516029310,Electrical Engineering,EWS,72.5041736
2024,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516062410,Mechatronics Engineering,GOPENS,86.803005
2024,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516062410,Mechatronics Engineering,GSCS,69.8140377
2024,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516062410,Mechatronics Engineering,LSCS,70.5215521
2024,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516062410,Mechatronics Engineering,EWS,80.2743712
2024,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516084410,Electronics and Computer Engineering,GOPENS,90.7468896
2024,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516084410,Electronics and Computer Engineering,GNT2S,82.7090241
2024,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516084410,Electronics and Computer Engineering,GSEBCS,88.6962727
2024,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516084410,Electronics and Computer Engineering,LOPENS,91.1978661
2024,05164,"P.S.G.V.P. Mandal's D.N. Patel College of Engineering, Shahada, Dist. Nandurbar",0516424510,Computer Engineering,GOPENH,60.1504384
2024,05164,"P.S.G.V.P. Mandal's D.N. Patel College of Engineering, Shahada, Dist. Nandurbar",0516424510,Computer Engineering,GOPENO,60.596742
2024,05164,"P.S.G.V.P. Mandal's D.N. Patel College of Engineering, Shahada, Dist. Nandurbar",0516437210,Electronics and Telecommunication Engg,GOPENO,39.5390798
2024,05164,"P.S.G.V.P. Mandal's D.N. Patel College of Engineering, Shahada, Dist. Nandurbar",0516461210,Mechanical Engineering,GOPENH,4.0184508
2024,05168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",0516837210,Electronics and Telecommunication Engg,GOPENH,60.546705
2024,05168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",0516837210,Electronics and Telecommunication Engg,GNT1H,27.815423
2024,05168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",0516837210,Electronics and Telecommunication Engg,GOBCH,1.6812156
2024,05168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",0516837210,Electronics and Telecommunication Engg,LOPENH,43.8452614
2024,05168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",0516837210,Electronics and Telecommunication Engg,PWDOPENH,13.6336642
2024,05168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",0516837210,Electronics and Telecommunication Engg,DEFOPENS,11.7157385
2024,05169,"Nagaon  Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",0516961210,Mechanical Engineering,GOPENH,7.3207233
2024,05170,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal",0517024210,Computer Science and Engineering,GOPENH,71.7115
2024,05170,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal",0517024210,Computer Science and Engineering,GOPENO,54.0550229
2024,05170,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal",0517037210,Electronics and Telecommunication Engg,GOPENO,33.5585964
2024,05170,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal",0517061210,Mechanical Engineering,GOPENH,15.4858883
2024,05170,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal",0517091210,Computer Science and Engineering(Data Science),GOPENH,48.6637821
2024,05172,"R. C. Patel Institute of Technology, Shirpur",0517224510,Computer Engineering,GOPENS,91.5509861
2024,05172,"R. C. Patel Institute of Technology, Shirpur",0517224510,Computer Engineering,MI,27.4155342
2024,05172,"R. C. Patel Institute of Technology, Shirpur",0517224610,Information Technology,GOPENS,86.2190813
2024,05172,"R. C. Patel Institute of Technology, Shirpur",0517224610,Information Technology,LOPENS,94.5993915
2024,05172,"R. C. Patel Institute of Technology, Shirpur",0517224610,Information Technology,TFWS,92.0938243
2024,05172,"R. C. Patel Institute of Technology, Shirpur",0517229310,Electrical Engineering,GOPENS,65.5460439
2024,05172,"R. C. Patel Institute of Technology, Shirpur",0517261210,Mechanical Engineering,GOPENS,63.5370419
2024,05172,"R. C. Patel Institute of Technology, Shirpur",0517261210,Mechanical Engineering,LOPENS,60.2294112
2024,05172,"R. C. Patel Institute of Technology, Shirpur",0517261210,Mechanical Engineering,TFWS,68.4785771
2024,05172,"R. C. Patel Institute of Technology, Shirpur",0517291210,Computer Science and Engineering(Data Science),GOPENS,84.7973394
2024,05172,"R. C. Patel Institute of Technology, Shirpur",0517291210,Computer Science and Engineering(Data Science),LOPENS,84.886137
2024,05172,"R. C. Patel Institute of Technology, Shirpur",0517292110,Artificial Intelligence and Machine Learning,GOPENS,83.7440631
2024,05173,"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering,  (Jain Gurukul), Neminagar,Chandwad,(Nashik)",0517361210,Mechanical Engineering,LOPENS,69.275473
2024,05173,"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering,  (Jain Gurukul), Neminagar,Chandwad,(Nashik)",0517361210,Mechanical Engineering,MI,59.0509185
2024,05173,"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering,  (Jain Gurukul), Neminagar,Chandwad,(Nashik)",0517361210,Mechanical Engineering,TFWS,77.6411427
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517724510,Computer Engineering,GOPENS,73.4250332
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517724510,Computer Engineering,GSCS,67.8440824
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517724510,Computer Engineering,GNT2S,71.1376941
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517724510,Computer Engineering,GOBCS,72.6095528
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517724510,Computer Engineering,LOPENS,74.9324465
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517724510,Computer Engineering,LSTS,64.6500162
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517724510,Computer Engineering,LOBCS,74.3785526
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517724510,Computer Engineering,TFWS,79.3458895
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517724510,Computer Engineering,EWS,25.0606208
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517724510,Computer Engineering,DEFOBCS,76.4789025
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517724510,Computer Engineering,DEFSEBCS,75.0114283
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517724510,Computer Engineering,PWDSCS,60.2294112
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517724610,Information Technology,GOPENS,71.7115
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517724610,Information Technology,GSCS,54.0859766
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517724610,Information Technology,GNT3S,65.5460439
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517724610,Information Technology,GOBCS,71.4038201
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517724610,Information Technology,GSEBCS,60.6237408
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517724610,Information Technology,LVJS,47.4576949
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517724610,Information Technology,EWS,18.7034184
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517729310,Electrical Engineering,GOPENS,65.5509182
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517729310,Electrical Engineering,GSCS,36.9291471
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517729310,Electrical Engineering,GVJS,43.8452614
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517729310,Electrical Engineering,GOBCS,60.546705
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517729310,Electrical Engineering,LOPENS,65.8812284
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517729310,Electrical Engineering,LSCS,31.6234334
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517729310,Electrical Engineering,LNT1S,38.7773761
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517761210,Mechanical Engineering,GOPENS,63.7045846
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517761210,Mechanical Engineering,GVJS,13.2387508
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517761210,Mechanical Engineering,GNT1S,35.3791065
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517761210,Mechanical Engineering,GOBCS,60.1504384
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517761210,Mechanical Engineering,LOPENS,48.0648514
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517761210,Mechanical Engineering,LOBCS,46.3188381
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517761210,Mechanical Engineering,TFWS,69.0659616
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517761210,Mechanical Engineering,DEFOPENS,58.5786927
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517761210,Mechanical Engineering,PWDOPENS,58.1158577
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517784410,Electronics and Computer Engineering,GOPENS,62.795808
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517784410,Electronics and Computer Engineering,GOBCS,59.9791975
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517784410,Electronics and Computer Engineering,LOPENS,69.275473
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517784410,Electronics and Computer Engineering,LNT1S,52.0276576
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517784410,Electronics and Computer Engineering,LSEBCS,6.8903978
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517784410,Electronics and Computer Engineering,TFWS,60.2951569
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517784410,Electronics and Computer Engineering,DEFOBCS,61.3261708
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517784410,Electronics and Computer Engineering,PWDOPENS,59.9791975
2024,05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",0517784410,Electronics and Computer Engineering,PWDOBCS,63.2340107
2024,05179,"Vishwabharati Academy's College of Engineering, Ahmednagar",0517924510,Computer Engineering,GOPENH,66.8505265
2024,05179,"Vishwabharati Academy's College of Engineering, Ahmednagar",0517924510,Computer Engineering,GSCH,40.99476
2024,05179,"Vishwabharati Academy's College of Engineering, Ahmednagar",0517924510,Computer Engineering,LNT3H,52.5184688
2024,05179,"Vishwabharati Academy's College of Engineering, Ahmednagar",0517924510,Computer Engineering,PWDOPENH,67.6869909
2024,05179,"Vishwabharati Academy's College of Engineering, Ahmednagar",0517924510,Computer Engineering,PWDOBCH,67.8622856
2024,05179,"Vishwabharati Academy's College of Engineering, Ahmednagar",0517924510,Computer Engineering,GOPENO,67.6158803
2024,05179,"Vishwabharati Academy's College of Engineering, Ahmednagar",0517924510,Computer Engineering,GVJO,67.5881106
2024,05179,"Vishwabharati Academy's College of Engineering, Ahmednagar",0517924510,Computer Engineering,GOBCO,58.5786927
2024,05179,"Vishwabharati Academy's College of Engineering, Ahmednagar",0517924510,Computer Engineering,LSCO,30.954192
2024,05179,"Vishwabharati Academy's College of Engineering, Ahmednagar",0517924510,Computer Engineering,DEFOPENS,35.3791065
2024,05179,"Vishwabharati Academy's College of Engineering, Ahmednagar",0517924510,Computer Engineering,TFWS,70.6178643
2024,05179,"Vishwabharati Academy's College of Engineering, Ahmednagar",0517924510,Computer Engineering,EWS,11.0205778
2024,05179,"Vishwabharati Academy's College of Engineering, Ahmednagar",0517924510,Computer Engineering,DEFOBCS,63.2687832
2024,05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518199510,Artificial Intelligence and Data Science,GSTH,17.7533973
2024,05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518199510,Artificial Intelligence and Data Science,GSCO,65.5509182
2024,05182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",0518226310,Artificial Intelligence (AI) and Data Science,GOPENH,72.8176141
2024,05182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",0518226310,Artificial Intelligence (AI) and Data Science,GSCH,55.0733859
2024,05182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",0518226310,Artificial Intelligence (AI) and Data Science,GOBCH,70.5008347
2024,05182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",0518226310,Artificial Intelligence (AI) and Data Science,LOPENH,69.0659616
2024,05182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",0518226310,Artificial Intelligence (AI) and Data Science,LNT3H,62.7875345
2024,05182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",0518226310,Artificial Intelligence (AI) and Data Science,LOBCH,65.9366282
2024,05182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",0518226310,Artificial Intelligence (AI) and Data Science,PWDOPENH,70.5008347
2024,05244,"MET's Institute of Technology Polytechnic, Bhujbal Knowledge City, Adgaon Nashik",0524491610,Automation and Robotics,LOPENH,75.1972801
2024,05244,"MET's Institute of Technology Polytechnic, Bhujbal Knowledge City, Adgaon Nashik",0524491610,Automation and Robotics,GOBCO,73.3652047
2024,05244,"MET's Institute of Technology Polytechnic, Bhujbal Knowledge City, Adgaon Nashik",0524491610,Automation and Robotics,LOPENO,68.7156482
2024,05244,"MET's Institute of Technology Polytechnic, Bhujbal Knowledge City, Adgaon Nashik",0524491610,Automation and Robotics,LSCO,67.5033807
2024,05244,"MET's Institute of Technology Polytechnic, Bhujbal Knowledge City, Adgaon Nashik",0524491610,Automation and Robotics,LOBCO,67.6869909
2024,05244,"MET's Institute of Technology Polytechnic, Bhujbal Knowledge City, Adgaon Nashik",0524491610,Automation and Robotics,EWS,33.5585964
2024,05370,"Kedareshwar Gramin Vikas Pratishthan, Samajbhushan Eknathrao Dhakane  College, of Engineering, Shevgaon",0537024510,Computer Engineering,GOPENO,28.0884374
2024,05370,"Kedareshwar Gramin Vikas Pratishthan, Samajbhushan Eknathrao Dhakane  College, of Engineering, Shevgaon",0537029310,Electrical Engineering,GOPENH,8.8496667
2024,05381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",0538124210,Computer Science and Engineering,GVJH,25.5936912
2024,05381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",0538124210,Computer Science and Engineering,PWDOPENH,44.8929536
2024,05381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",0538161210,Mechanical Engineering,GOPENO,27.9969458
2024,05381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",0538161210,Mechanical Engineering,LOPENO,3.1992114
2024,05381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",0538161210,Mechanical Engineering,GOPENO,4.9090228
2024,05382,"Ahmednagar Jilha Maratha Vidya Prasarak Samajache, Shri. Chhatrapati Shivaji Maharaj College of Engineering, Nepti",0538226310,Artificial Intelligence (AI) and Data Science,GOPENH,71.1376941
2024,05382,"Ahmednagar Jilha Maratha Vidya Prasarak Samajache, Shri. Chhatrapati Shivaji Maharaj College of Engineering, Nepti",0538226310,Artificial Intelligence (AI) and Data Science,GOBCH,68.0717863
2024,05382,"Ahmednagar Jilha Maratha Vidya Prasarak Samajache, Shri. Chhatrapati Shivaji Maharaj College of Engineering, Nepti",0538226310,Artificial Intelligence (AI) and Data Science,GSEBCH,21.3531102
2024,05396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",0539624510,Computer Engineering,GOPENH,46.3657898
2024,05396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",0539624510,Computer Engineering,GNT1H,36.2134011
2024,05396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",0539624510,Computer Engineering,GOBCH,45.4574846
2024,05396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",0539624510,Computer Engineering,LOBCH,62.8733646
2024,05396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",0539624510,Computer Engineering,PWDOPENH,54.7526673
2024,05396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",0539624510,Computer Engineering,GOPENO,75.7359803
2024,05396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",0539624510,Computer Engineering,GOBCO,46.5102928
2024,05396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",0539624510,Computer Engineering,LOPENO,67.8622856
2024,05396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",0539661210,Mechanical Engineering,GOPENH,34.2191386
2024,05401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",0540161210,Mechanical Engineering,GOPENH,47.4207012
2024,05401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",0540161210,Mechanical Engineering,GOBCH,45.4574846
2024,05401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",0540161210,Mechanical Engineering,LOPENH,45.521922
2024,05408,"Vidya Niketan College of Engineering, Bota Sangamner",0540824510,Computer Engineering,GOPENH,50.0353239
2024,05408,"Vidya Niketan College of Engineering, Bota Sangamner",0540824510,Computer Engineering,GSCH,13.647753
2024,05408,"Vidya Niketan College of Engineering, Bota Sangamner",0540824510,Computer Engineering,GVJH,44.8929536
2024,05408,"Vidya Niketan College of Engineering, Bota Sangamner",0540824510,Computer Engineering,LOPENH,51.7862916
2024,05408,"Vidya Niketan College of Engineering, Bota Sangamner",0540824510,Computer Engineering,PWDOPENH,50.0353239
2024,05408,"Vidya Niketan College of Engineering, Bota Sangamner",0540824510,Computer Engineering,PWDOBCH,53.8203081
2024,05408,"Vidya Niketan College of Engineering, Bota Sangamner",0540824510,Computer Engineering,GOPENO,43.1231034
2024,05408,"Vidya Niketan College of Engineering, Bota Sangamner",0540824510,Computer Engineering,GOBCO,32.0977394
2024,05408,"Vidya Niketan College of Engineering, Bota Sangamner",0540824510,Computer Engineering,LOPENO,32.1785112
2024,05408,"Vidya Niketan College of Engineering, Bota Sangamner",0540824510,Computer Engineering,LOBCO,7.8389114
2024,05408,"Vidya Niketan College of Engineering, Bota Sangamner",0540824510,Computer Engineering,DEFOBCS,38.0295157
2024,05408,"Vidya Niketan College of Engineering, Bota Sangamner",0540837210,Electronics and Telecommunication Engg,GOPENH,4.9568966
2024,05408,"Vidya Niketan College of Engineering, Bota Sangamner",0540837210,Electronics and Telecommunication Engg,LOPENH,45.4574846
2024,05408,"Vidya Niketan College of Engineering, Bota Sangamner",0540837210,Electronics and Telecommunication Engg,LOBCH,4.4598042
2024,05408,"Vidya Niketan College of Engineering, Bota Sangamner",0540837210,Electronics and Telecommunication Engg,PWDOPENH,24.7657909
2024,05408,"Vidya Niketan College of Engineering, Bota Sangamner",0540837210,Electronics and Telecommunication Engg,GOPENO,8.032746
2024,05408,"Vidya Niketan College of Engineering, Bota Sangamner",0540837210,Electronics and Telecommunication Engg,DEFOPENS,8.4112538
2024,05409,"Rajiv Gandhi College of Engineering, At Post Karjule Hariya Tal.Parner, Dist.Ahmednagar",0540961210,Mechanical Engineering,GOPENH,18.576741
2024,05411,"Maulana Mukhtar Ahmad Nadvi Technical Campus, Malegaon.",0541137210,Electronics and Telecommunication Engg,GOPENO,13.647753
2024,05509,"Shri Swami Samarth Institute of Management and Technology, Malwadi-Bota",0550937210,Electronics and Telecommunication Engg,GOPENH,25.0606208
2024,05513,"MKD Institute of Technology, Nadurbar",0551324510,Computer Engineering,GOPENH,46.3657898
2024,05513,"MKD Institute of Technology, Nadurbar",0551324510,Computer Engineering,GOPENO,14.7377685
2024,05513,"MKD Institute of Technology, Nadurbar",0551337210,Electronics and Telecommunication Engg,GOPENH,47.9076668
2024,06005,"Government College of Engineering, Karad",0600524610,Information Technology,GOPENS,96.6084697
2024,06005,"Government College of Engineering, Karad",0600524610,Information Technology,GNT2S,94.524207
2024,06005,"Government College of Engineering, Karad",0600524610,Information Technology,LSCS,88.1925789
2024,06005,"Government College of Engineering, Karad",0600524610,Information Technology,LOBCS,95.9986676
2024,06005,"Government College of Engineering, Karad",0600524610,Information Technology,PWDROBC S,40.99476
2024,06005,"Government College of Engineering, Karad",0600529310,Electrical Engineering,GOPENS,93.871008
2024,06005,"Government College of Engineering, Karad",0600529310,Electrical Engineering,GNT1S,90.7979989
2024,06005,"Government College of Engineering, Karad",0600529310,Electrical Engineering,GSEBCS,93.3794724
2024,06005,"Government College of Engineering, Karad",0600529310,Electrical Engineering,LOPENS,96.4106845
2024,06005,"Government College of Engineering, Karad",0600529310,Electrical Engineering,LOBCS,93.6711065
2024,06005,"Government College of Engineering, Karad",0600529310,Electrical Engineering,EWS,92.8912908
2024,06005,"Government College of Engineering, Karad",0600537210,Electronics and Telecommunication Engg,GOPENS,97.4802749
2024,06005,"Government College of Engineering, Karad",0600537210,Electronics and Telecommunication Engg,GOBCS,95.5459404
2024,06005,"Government College of Engineering, Karad",0600537210,Electronics and Telecommunication Engg,GSEBCS,96.47493
2024,06005,"Government College of Engineering, Karad",0600537210,Electronics and Telecommunication Engg,LOPENS,95.3015716
2024,06005,"Government College of Engineering, Karad",0600537210,Electronics and Telecommunication Engg,TFWS,95.5117816
2024,06007,"Walchand College of Engineering, Sangli",0600724210,Computer Science and Engineering,GOPENS,99.4384957
2024,06007,"Walchand College of Engineering, Sangli",0600724210,Computer Science and Engineering,GSCS,97.0354332
2024,06007,"Walchand College of Engineering, Sangli",0600724210,Computer Science and Engineering,GOBCS,99.3601463
2024,06007,"Walchand College of Engineering, Sangli",0600724210,Computer Science and Engineering,LSTS,86.5743889
2024,06007,"Walchand College of Engineering, Sangli",0600724210,Computer Science and Engineering,EWS,98.9776836
2024,06007,"Walchand College of Engineering, Sangli",0600729310,Electrical Engineering,GOPENS,97.9793081
2024,06007,"Walchand College of Engineering, Sangli",0600729310,Electrical Engineering,GSCS,94.0609349
2024,06007,"Walchand College of Engineering, Sangli",0600729310,Electrical Engineering,GOBCS,97.5087373
2024,06007,"Walchand College of Engineering, Sangli",0600729310,Electrical Engineering,GSEBCS,97.1295005
2024,06007,"Walchand College of Engineering, Sangli",0600729310,Electrical Engineering,LOPENS,97.2862902
2024,06007,"Walchand College of Engineering, Sangli",0600729310,Electrical Engineering,LSCS,90.4797169
2024,06007,"Walchand College of Engineering, Sangli",0600729310,Electrical Engineering,LOBCS,96.6529259
2024,06007,"Walchand College of Engineering, Sangli",0600729310,Electrical Engineering,LSTS,55.8763225
2024,06007,"Walchand College of Engineering, Sangli",0600737610,Electronics Engineering,GOPENS,98.4474421
2024,06007,"Walchand College of Engineering, Sangli",0600737610,Electronics Engineering,GOBCS,98.0817663
2024,06007,"Walchand College of Engineering, Sangli",0600737610,Electronics Engineering,LOPENS,98.1506878
2024,06007,"Walchand College of Engineering, Sangli",0600737610,Electronics Engineering,LOBCS,97.4418041
2024,06007,"Walchand College of Engineering, Sangli",0600737610,Electronics Engineering,LSEBCS,97.6886302
2024,06007,"Walchand College of Engineering, Sangli",0600737610,Electronics Engineering,TFWS,98.4844069
2024,06007,"Walchand College of Engineering, Sangli",0600737610,Electronics Engineering,ORPHAN,32.8344132
2024,06007,"Walchand College of Engineering, Sangli",0600737610,Electronics Engineering,EWS,97.8279243
2024,06138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune",0613861210,Mechanical Engineering,GSCH,54.3568289
2024,06138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune",0613861210,Mechanical Engineering,LNT1H,21.3531102
2024,06138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune",0613861210,Mechanical Engineering,LNT2H,9.3921759
2024,06139,"Progressive Education Society's Modern College of Engineering, Pune",0613924610,Information Technology,GOPENS,94.5198836
2024,06139,"Progressive Education Society's Modern College of Engineering, Pune",0613924610,Information Technology,GSTS,38.8849565
2024,06139,"Progressive Education Society's Modern College of Engineering, Pune",0613924610,Information Technology,GNT2S,94.4433332
2024,06139,"Progressive Education Society's Modern College of Engineering, Pune",0613924610,Information Technology,GOBCS,94.3388464
2024,06139,"Progressive Education Society's Modern College of Engineering, Pune",0613924610,Information Technology,LOPENS,94.4189289
2024,06139,"Progressive Education Society's Modern College of Engineering, Pune",0613924610,Information Technology,LSTS,50.0353239
2024,06139,"Progressive Education Society's Modern College of Engineering, Pune",0613924610,Information Technology,LOBCS,94.3331807
2024,06139,"Progressive Education Society's Modern College of Engineering, Pune",0613924610,Information Technology,EWS,92.1947909
2024,06139,"Progressive Education Society's Modern College of Engineering, Pune",0613929310,Electrical Engineering,GOPENS,84.6402007
2024,06139,"Progressive Education Society's Modern College of Engineering, Pune",0613929310,Electrical Engineering,GSCS,71.4038201
2024,06139,"Progressive Education Society's Modern College of Engineering, Pune",0613929310,Electrical Engineering,GSTS,53.7694785
2024,06139,"Progressive Education Society's Modern College of Engineering, Pune",0613929310,Electrical Engineering,GOBCS,84.1570554
2024,06139,"Progressive Education Society's Modern College of Engineering, Pune",0613929310,Electrical Engineering,LOPENS,89.2835379
2024,06139,"Progressive Education Society's Modern College of Engineering, Pune",0613929310,Electrical Engineering,LNT2S,68.7156482
2024,06139,"Progressive Education Society's Modern College of Engineering, Pune",0613929310,Electrical Engineering,LOBCS,88.553941
2024,06139,"Progressive Education Society's Modern College of Engineering, Pune",0613929310,Electrical Engineering,DEFSEBCS,63.2687832
2024,06139,"Progressive Education Society's Modern College of Engineering, Pune",0613929310,Electrical Engineering,TFWS,90.9279807
2024,06139,"Progressive Education Society's Modern College of Engineering, Pune",0613929310,Electrical Engineering,EWS,57.0470967
2024,06139,"Progressive Education Society's Modern College of Engineering, Pune",0613929310,Electrical Engineering,PWDSCS,74.4421543
2024,06139,"Progressive Education Society's Modern College of Engineering, Pune",0613929310,Electrical Engineering,PWDOBCS,87.4969245
2024,06139,"Progressive Education Society's Modern College of Engineering, Pune",0613937210,Electronics and Telecommunication Engg,GOPENS,93.0070517
